time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-03T15:03:13.981957Z,26012786,QIYnASaAjiQFY3bPg17CrjfqHfUyQFn3ZiZKPWM=,0000024b0b031c97,1,868500000,12,125,4/5,-96,-2.5,-1,010,9358,5
2020-07-03T15:03:14.523564Z,26012367,QGcjASYAcHgC2k/9IDOvKLbU1g==,0000024b0b031c97,1,868500000,7,125,4/5,-71,8.2,-1,010,30832,2
2020-07-03T15:03:16.028473Z,20000018,QBgAACCAPuIKlYgVbsaGvmu5uKej7EureV4=,0000024b0b031c97,1,868100000,7,125,4/5,-103,-6.2,-1,010,57918,10
2020-07-03T15:03:16.521858Z,26012682,QIImASYA2p0B8bdCy01o8d5Bpw==,0000024b0b031c97,1,868500000,7,125,4/5,-77,6.8,-1,010,40410,1
2020-07-03T15:03:18.394092Z,00095889,QIlYCQCAZzEIn4tPQRQZwkQH8b1OW6XcMgl/C9PRuk1u9Gt9YNHIZnsd0Uc=,0000024b0b031c97,1,867100000,9,125,4/5,-107,-12,-1,010,12647,8
2020-07-03T15:03:18.661171Z,20000019,QBkAACCAPuIKDCt9J+1zJ5j9Der8tjuV3XM=,0000024b0b031c97,1,868500000,7,125,4/5,-99,-7.5,-1,010,57918,10
2020-07-03T15:03:20.421522Z,03602c3b,QDssYAOAwgABIRvzZDDE921wJpzgQFv37UzMosCVjpY7,0000024b0b031c97,1,868300000,7,125,4/5,-101,-1.2,-1,010,194,1
2020-07-03T15:03:25.584608Z,2601236d,QG0jASaAWd0F0cmp7xV7Y3Mb7HPXJNlhHzuoavA=,0000024b0b031c97,1,867700000,12,125,4/5,-100,3,-1,010,56665,5
2020-07-03T15:03:31.120624Z,01d47afb,QPt61AGAOAAFLdAJJOUSAcEBPr30m3c6ItQ=,0000024b0b031c97,1,868500000,8,125,4/5,-112,-7,-1,010,56,5
2020-07-03T15:03:35.760997Z,260127d3,QNMnASYAGjoF6RwWATuRSn+BnVLwCCOLbZ76EA5sw2nmW1v3TQ==,0000024b0b031c97,1,867700000,12,125,4/5,-95,-5.8,-1,010,14874,5
2020-07-03T15:03:38.150428Z,260128c8,QMgoASaA8AwFYr1vuDEVhg3/1wFAUKS0+hzIkTOb,0000024b0b031c97,1,867100000,7,125,4/5,-96,7.5,-1,010,3312,5
2020-07-03T15:03:38.666550Z,26012682,QIImASYA250B5cpPQsSGbU6N1w==,0000024b0b031c97,1,867500000,7,125,4/5,-79,6,-1,010,40411,1
2020-07-03T15:03:43.958220Z,27000238,QDgCACcAkn4FQlERU660dQJTWTuyX7r6mQh2k5Sfnw==,0000024b0b031c97,1,868500000,8,125,4/5,-105,-5.5,-1,010,32402,5
2020-07-03T15:03:44.515524Z,3003815b,QFuBAzCAqWsF5FVr17iBMw==,0000024b0b031c97,1,868300000,12,125,4/5,-103,-5,-1,010,27561,5
2020-07-03T15:03:50.389081Z,048058a0,QKBYgASATAMBN2YDR2BG9342NPCkDpPic8NatI6D1l63GNDfLPG4rA==,0000024b0b031c97,1,868300000,7,125,4/5,-95,1.8,-1,010,844,1
2020-07-03T15:03:53.121214Z,20000006,QAYAACCADeMKXGWHVjvvif8lZqpZZma93X8=,0000024b0b031c97,1,868500000,7,125,4/5,-103,-6,-1,010,58125,10
2020-07-03T15:03:57.738624Z,270002dd,QN0CACcAkn4FzLr+wspV7LBJbtX1jB/ROVeKhmkExA==,0000024b0b031c97,1,867700000,8,125,4/5,-98,-7.5,-1,010,32402,5
2020-07-03T15:03:58.890703Z,26011498,QJgUASYALTwB1GP8y2KS38geYXjl,0000024b0b031c97,1,867100000,7,125,4/5,-108,-5.8,-1,010,15405,1
2020-07-03T15:04:00.811230Z,26012682,QIImASYA3J0BYet7CXAJ4UjgCw==,0000024b0b031c97,1,868500000,7,125,4/5,-79,7.5,-1,010,40412,1
2020-07-03T15:04:01.434686Z,26012382,QIIjASaAPtwFegMf6CWxuL45hAqsZuRDc7zRKFc=,0000024b0b031c97,1,867100000,7,125,4/5,-103,4.8,-1,010,56382,5
2020-07-03T15:04:05.404686Z,004c0eb4,QLQOTACAwwAFSuzU92oPR9zhAPpbWMqnYGkx6nM=,0000024b0b031c97,1,868500000,9,125,4/5,-99,-8,-1,010,195,5
2020-07-03T15:04:10.078954Z,27000235,QDUCACcANhwFgK9/TD9HNt3kgFmHCgg5KXjS/54umUfhz1oMMikCsTvuWgQ1X0MAKGjlT+eT7TD48IaycaAeRg==,0000024b0b031c97,1,867300000,8,125,4/5,-106,-2.2,-1,010,7222,5
2020-07-03T15:04:18.086945Z,260121fe,QP4hASaANQUC2PfcY7x223o8Q5PKVvojnCveTSqwkZOwpw==,0000024b0b031c97,1,867100000,7,125,4/5,-99,5.5,-1,010,1333,2
2020-07-03T15:04:22.955961Z,26012682,QIImASYA3Z0BXLJi0yAzZN/7eg==,0000024b0b031c97,1,867900000,7,125,4/5,-81,9.8,-1,010,40413,1
2020-07-03T15:04:28.261575Z,27007d4b,gEt9ACcArysCPBvGl078ic58gNGWjGWB/AZKvLatar72gWF9fTuZR1B+8Pusnuw/SvA9LnfZrxOHaC/XCcXgtQvhSaHS2Oc0GGZ3iUnFkDvC1+C77iC/wLkhH8/4LVc4geh0wva49gzdsrdpTaWLCtk9q4nuyriTbuwojhqBXmB3dOwqIx0qxjPj+tLo6RrfvcgNKF2ett9KXyG4BJlwtyCdPVoll6rAG2EHm3+GZTUFgaUPMfGVL4o8ErPWIPpSUDBLSIa7Ihfx/RzV94v20BAKftd38PYHWulJfag22qe4zItzmDxegZIuYH8iqClL4p74/zDunMnf8McNHt+0,0000024b0b031c97,1,867300000,8,125,4/5,-101,-0.5,-1,100,11183,2
2020-07-03T15:04:30.713694Z,26012572,QHIlASaAqCEF/oQMypwjglxXydIBRuXvOAma82g=,0000024b0b031c97,1,868500000,12,125,4/5,-84,8,-1,010,8616,5
2020-07-03T15:04:40.356794Z,04a04652,QFJGoASAnAIBSxhhP/tMt+Z4WRj/KiJhtlZKZL6A0g+8,0000024b0b031c97,1,868100000,7,125,4/5,-119,-5.2,-1,010,668,1
2020-07-03T15:04:44.786425Z,-1,ACxEAdB+1bNwJRMAAKw71v+r6EvfhpY=,0000024b0b031c97,1,868500000,7,125,4/5,-108,2.5,-1,000,-1,-1
2020-07-03T15:04:45.100865Z,26012682,QIImASYA3p0BqwNQHWHkIY/WiA==,0000024b0b031c97,1,867500000,7,125,4/5,-78,6.8,-1,010,40414,1
2020-07-03T15:04:46.716568Z,26012795,QJUnASYANSoBqxHwjL/uqXXvwbrA/91QqZClu8vkbJNVhJyrOvFH9tymoS7OWJYIekahFfn5wHLhusuvLno=,0000024b0b031c97,1,867900000,12,125,4/5,-107,-14.2,-1,010,10805,1
2020-07-03T15:04:46.991455Z,20000009,QAkAACCAPeIKqI4i/HvWgVNTt5m27U58zBs=,0000024b0b031c97,1,868500000,7,125,4/5,-106,-6.5,-1,010,57917,10
2020-07-03T15:04:47.054751Z,00cae47b,QHvkygCAchAFZLBEPc0W8HDRAvpXtWyKCeU=,0000024b0b031c97,1,868500000,9,125,4/5,-108,-8.5,-1,010,4210,5
2020-07-03T15:04:51.214592Z,27007d96,gJZ9ACcAAAAC4DbEwcC1zuPbS4+erYsV4siDReVg,0000024b0b031c97,1,867300000,8,125,4/5,-105,-9.8,-1,100,0,2
2020-07-03T15:05:01.525804Z,2601282d,QC0oASaAjiQFwP09P0u4WAqiX3W50mxkqyxgopU=,0000024b0b031c97,1,868300000,12,125,4/5,-108,-10,-1,010,9358,5
2020-07-03T15:05:03.432363Z,270002fc,QPwCACcAkn4Fo9qvKN5cc6dhMLWGFpDxkXCgmxcscw==,0000024b0b031c97,1,868100000,8,125,4/5,-106,-9.5,-1,010,32402,5
2020-07-03T15:05:05.956020Z,20000002,QAIAACCAHeMKduDMEzwKE/g9o0l8uF/FcHY=,0000024b0b031c97,1,868100000,12,125,4/5,-79,-6.8,-1,010,58141,10
2020-07-03T15:05:07.245818Z,26012682,QIImASYA350BGO7jHXOXVPCRFQ==,0000024b0b031c97,1,868100000,7,125,4/5,-79,9.5,-1,010,40415,1
2020-07-03T15:05:21.048100Z,2000000a,QAoAACCAPuIKsDJEFNqVE/JSqqVHvF76bDA=,0000024b0b031c97,1,868500000,7,125,4/5,-106,-5.8,-1,010,57918,10
2020-07-03T15:05:29.390484Z,26012682,QIImASYA4J0BieNReiSSING2dg==,0000024b0b031c97,1,868500000,7,125,4/5,-76,8.2,-1,010,40416,1
2020-07-03T15:05:32.161788Z,27007dbc,QLx9ACcABAACRucKVMpn2jKGlSflW1Jq/K7u7bMO,0000024b0b031c97,1,868500000,8,125,4/5,-103,-0.5,-1,010,4,2
2020-07-03T15:05:32.223756Z,26012dce,QM4tASaAP9sFhsXY//c4gTILk8FRLNeoBOzF/mg=,0000024b0b031c97,1,868300000,12,125,4/5,-99,5,-1,010,56127,5
2020-07-03T15:05:32.269452Z,26012bc2,QMIrASaA690Fuk6nLXNXyXh2d46eEdXFa8AMuSQ=,0000024b0b031c97,1,867900000,12,125,4/5,-101,4.8,-1,010,56811,5
2020-07-03T15:05:32.658723Z,2000000c,QAwAACCAQOIKDUucljuxkQKFMLUr/81XBLma4dM=,0000024b0b031c97,1,868100000,7,125,4/5,-105,3.2,-1,010,57920,10
2020-07-03T15:05:36.594434Z,04a04a90,QJBKoASAogwBECdx0je4wG03NKwTwZNkODwBdRYSzGXe,0000024b0b031c97,1,868100000,7,125,4/5,-108,-5.5,-1,010,3234,1
2020-07-03T15:05:46.991744Z,2601279f,QJ8nASYAOCoBXJSpibdkzD6kIusGUSuW+dOP4No1Avid5N9e8QOrmdW9pECrGe32pDADCeZT67mXAhVVmLo=,0000024b0b031c97,1,868300000,12,125,4/5,-93,-8.2,-1,010,10808,1
2020-07-03T15:05:49.786895Z,27008220,QCCCACeA2gEBDYPLw+kA7WNUSRBapdOag0DCItxvLXpfRg7N,0000024b0b031c97,1,868100000,11,125,4/5,-89,7,-1,010,474,1
2020-07-03T15:05:51.535141Z,26012682,QIImASYA4Z0BHJjUz28MfUDvJg==,0000024b0b031c97,1,868100000,7,125,4/5,-79,9.2,-1,010,40417,1
2020-07-03T15:04:17.348208900Z,de78b7e9,Z+m3eN6DUGke+BGk8nhN4sms2Jy9XoVD2ElqLyK8DAaFX//5C6V/Gb0QHsNR2BhsE8KPoEhh6n/jsgXW+SYsp3zCQKWSKGyXApIMFD7u6PVGmlk7Xnz5gAlQD/HPh+UJZ79ajVYDnqeG,00800000a0001793,-1,867500000,7,125,4/7,-110,-10.8,-1,011,26960,164
2020-07-03T15:03:03.237197Z,-1,,7276ff002e062804,-1,867700000,7,125,4/7,-115,-11.5,-1,-1,-1,-1
2020-07-03T15:03:04.416015Z,-1,,7276ff002e062804,-1,868500000,7,125,4/7,-115,-11.5,-1,-1,-1,-1
2020-07-03T15:03:08.077728Z,-1,,7276ff002e062804,-1,868100000,8,125,4/5,-99,-6.5,-1,-1,-1,-1
2020-07-03T15:03:11.638522Z,-1,,7276ff002e062804,-1,868300000,9,125,4/7,-94,-16,-1,-1,-1,-1
2020-07-03T15:03:27.223185Z,04a045a7,QKdFoASAmwUBf5BI469xlQ4T58fjWXHSDpACxNThUcXu,7276ff002e062804,1,868500000,11,125,4/5,-101,-11,-1,010,1435,1
2020-07-03T15:03:44.824144Z,-1,,7276ff002e062804,-1,868100000,9,125,4/5,-89,-10.8,-1,-1,-1,-1
2020-07-03T15:04:34.260677Z,-1,,7276ff002e062804,-1,868100000,10,125,4/5,-105,-14.5,-1,-1,-1,-1
2020-07-03T15:05:03.396673Z,-1,,7276ff002e062804,-1,867700000,7,125,???,-113,-12,-1,-1,-1,-1
2020-07-03T15:05:34.991598Z,-1,,7276ff002e062804,-1,867700000,7,125,4/6,-115,-12,-1,-1,-1,-1
2020-07-03T15:05:37.026352Z,-1,,7276ff002e062804,-1,868300000,8,125,4/5,-107,-11.5,-1,-1,-1,-1
2020-07-03T15:05:45.991756Z,2601279f,QJ8nASYAOCoBXJSpibdkzD6kIusGUSuW+dOP4No1Avid5N9e8QOrmdW9pECrGe32pDADCeZT67mXAhVVmLo=,7276ff002e062804,1,868300000,12,125,4/5,-97,-15,-1,010,10808,1
2020-07-03T15:05:47.749173Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-104,-16.5,-1,-1,-1,-1
2020-07-03T15:05:48.786910Z,27008220,QCCCACeA2gEBDYPLw+kA7WNUSRBapdOag0DCItxvLXpfRg7N,7276ff002e062804,1,868100000,11,125,4/5,-99,-12,-1,010,474,1
2020-07-03T15:05:56.666424Z,-1,,7276ff002e062804,-1,867300000,7,125,4/8,-117,-12,-1,-1,-1,-1
2020-07-03T15:05:58.159250Z,-1,,7276ff002e062804,-1,868300000,9,125,4/5,-89,-14,-1,-1,-1,-1
2020-07-03T15:06:09.396753Z,2600236f,QG8jACaAa4IFt0SpnED+vmI9H20I,0000024b0b031c97,1,867500000,7,125,4/5,-93,0.2,-1,010,33387,5
2020-07-03T15:06:13.679871Z,26012682,QIImASYA4p0BXeFON3k7Q1UC2A==,0000024b0b031c97,1,868500000,7,125,4/5,-78,7.8,-1,010,40418,1
2020-07-03T15:06:15.043636Z,-1,ACxEAdB+1bNwSQkAAKw71v+vUMNktLc=,0000024b0b031c97,1,868500000,7,125,4/5,-105,-1.5,-1,000,-1,-1
2020-07-03T15:06:15.008045Z,2601213c,QDwhASaA0yQFZwEwYhLLo4VUxL2xOy6HmE8Tih0=,0000024b0b031c97,1,867100000,12,125,4/5,-78,8.5,-1,010,9427,5
2020-07-03T15:06:15.691950Z,04a04474,QHREoASAkwMBQnYAZ/RDCwlwt8x9D3AJSgdtCfZIBA8h,0000024b0b031c97,1,868300000,7,125,4/5,-94,1.2,-1,010,915,1
2020-07-03T15:06:15.983791Z,2601242c,QCwkASYANyoBoE9lWQMilX1cPtrW7Q18yeTkuJAngyyy2K3hb6iCT+hypeHj+en16rfmiZJEA3LmyXlSipQ=,0000024b0b031c97,1,867300000,12,125,4/5,-96,-7.5,-1,010,10807,1
2020-07-03T15:06:20.213563Z,20000000,QAAAACCAQOIK0gixXJuoOnQdLjmHQYrbeZVrAek=,0000024b0b031c97,1,868500000,7,125,4/5,-102,-3.2,-1,010,57920,10
2020-07-03T15:06:24.721842Z,000cedbb,QLvtDACAPR5m/wqI1xSg04JAyA84,0000024b0b031c97,1,868100000,7,125,4/5,-109,-5.5,-1,010,7741,102
2020-07-03T15:06:31.031367Z,04a045e5,QOVFoASAvgEBYcETLzvCt3kTlkd8jzeJf8PvG3MP1Uul,0000024b0b031c97,1,868100000,7,125,4/5,-97,4,-1,010,446,1
2020-07-03T15:06:31.124464Z,26012ab2,QLIqASYANioBHuEZIARFIkQ8/no4l87Uif3to0rjj6kaM3FpsdwA76okLK/cwOQBe3z359Cxm89dxJilwQo=,0000024b0b031c97,1,867700000,12,125,4/5,-101,-6.5,-1,010,10806,1
2020-07-03T15:06:35.824577Z,26012682,QIImASYA450BA4IW5Ehnh53UTQ==,0000024b0b031c97,1,867900000,7,125,4/5,-79,10,-1,010,40419,1
2020-07-03T15:06:50.579980Z,20000003,QAMAACCAFP4K1DzJDhaTU9nnywykCG0bbRrueqI=,0000024b0b031c97,1,868300000,7,125,4/5,-99,-6.8,-1,010,65044,10
2020-07-03T15:06:57.969112Z,26012682,QIImASYA5J0Bzpuosrm83ehOPA==,0000024b0b031c97,1,868100000,7,125,4/5,-79,8,-1,010,40420,1
2020-07-03T15:07:05.198335Z,20000007,QAcAACCAE/4Kpj3pKoM4rjaygiJS978MFIY=,0000024b0b031c97,1,868100000,7,125,4/5,-109,-2.5,-1,010,65043,10
2020-07-03T15:07:05.573080Z,20000001,QAEAACCAHeMKIzrjhDO91hGl3tD2bgHBMF8=,0000024b0b031c97,1,868100000,12,125,4/5,-111,-6.2,-1,010,58141,10
2020-07-03T15:07:17.739101Z,27007d4b,gEt9ACcAsysCjLwsbw1ijX8NXI1EB8AqiKaIRynLRGJrwyJrCudCNm06VvyvIHQLDtboqhUqFvCmco128Qe0YkmF92e8SykS2tYfhjGb6hYGGJunNS7u0V/xbGNS1YBzxqBtNVlUUrQZYeADfG+u4+mQEENO/Qxiest6QuHCSSJbL3vvnr54JOnnBlobMTDTfDaXLfpES7mRPNcDGdxHAAQmhTjubqXlZSJP00sA1+/Kwh+YSQm2WgVB4PdfF/gA1rEEynHl3gxK9/dpFm+gO95TBkPgQ7Bs4ZKv6b/a7Twos1aRu5Vfb2DEPDIKQ1DwC89oInfmHardSpyqL/Wz,0000024b0b031c97,1,867300000,8,125,4/5,-102,-3.2,-1,100,11187,2
2020-07-03T15:07:18.088429Z,260121fe,QP4hASaAOAUCuh2KGRryAF9PwKA5N7Lvt/tN/UyhHCfqjQ==,0000024b0b031c97,1,867700000,7,125,4/5,-101,-1,-1,010,1336,2
2020-07-03T15:07:19.915924Z,260124e9,QOkkASaAHOEFZl6C/zsKiy7PYVbGQd78ZcEHxNo=,0000024b0b031c97,1,867500000,12,125,4/5,-97,-10,-1,010,57628,5
2020-07-03T15:07:20.113828Z,26012682,QIImASYA5Z0B0ZtZipm7UoTvRQ==,0000024b0b031c97,1,867900000,7,125,4/5,-81,10,-1,010,40421,1
2020-07-03T15:07:28.385143Z,20000085,QIUAACCA6oMKrIMLddIPAA7ZEKjetoU=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-1.5,-1,010,33770,10
2020-07-03T15:07:42.258477Z,26012682,QIImASYA5p0B7mFDBoGjzQRVXQ==,0000024b0b031c97,1,867700000,7,125,4/5,-81,9.8,-1,010,40422,1
2020-07-03T15:07:49.061217Z,270002dd,QN0CACcAH00Fh79ulvIX5DG0GFfAsOpOLeg6/ucQpGcX+LVGwxBTJh8W60TzxZE8b0nRph5AyeFKqZex8irjjQ==,0000024b0b031c97,1,867300000,8,125,4/5,-98,-5.2,-1,010,19743,5
2020-07-03T15:07:50.175835Z,-1,EGAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-99,-4,-1,000,-1,-1
2020-07-03T15:08:00.543568Z,26012bfd,QP0rASaAbIIFnBh0cIdfma+T+8hl,0000024b0b031c97,1,867700000,7,125,4/5,-96,0.5,-1,010,33388,5
2020-07-03T15:08:04.403294Z,26012682,QIImASYA550BFzlyGxlU8+hKAg==,0000024b0b031c97,1,868500000,7,125,4/5,-77,8,-1,010,40423,1
2020-07-03T15:08:05.226901Z,00f39d01,QAGd8wCAYgIFjKJ3ek2Kpdm2un9FMJwKKHaHMBIBtkANjzI=,0000024b0b031c97,1,867300000,9,125,4/5,-105,-5.5,-1,010,610,5
2020-07-03T15:08:17.039754Z,26012367,QGcjASYAcXgCDFVH/D1yI3jojA==,0000024b0b031c97,1,868300000,7,125,4/5,-71,8.8,-1,010,30833,2
2020-07-03T15:08:17.689922Z,03602d91,QJEtYAOAaQABYn5zwHKFv16Ku3YgYsoOWb7HYJChd1VoSdv8,0000024b0b031c97,1,868100000,7,125,4/5,-90,9.2,-1,010,105,1
2020-07-03T15:08:18.088923Z,260121fe,QP4hASaAOQUCUzDaIVfff0C6rWVwBKVvXOWK5pxa2nc7Xw==,0000024b0b031c97,1,867900000,7,125,4/5,-101,-3.8,-1,010,1337,2
2020-07-03T15:08:26.548239Z,26012682,QIImASYA6J0BdrH6RRBCH2se6w==,0000024b0b031c97,1,867300000,7,125,4/5,-78,9,-1,010,40424,1
2020-07-03T15:08:27.975976Z,-1,F2AQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-87,9.2,-1,000,-1,-1
2020-07-03T15:08:36.767237Z,0058a7a9,QKmnWAAAMFYFbavuADVEGYAW/K8Ry/7BtPJKWdY=,0000024b0b031c97,1,867700000,12,125,4/5,-103,-15.2,-1,010,22064,5
2020-07-03T15:08:48.693087Z,26012682,QIImASYA6Z0B65o8kVvPJTL+ew==,0000024b0b031c97,1,868100000,7,125,4/5,-79,10.8,-1,010,40425,1
2020-07-03T15:08:51.356528Z,04a04630,QDBGoASAnwABSM6MXpauhF17Zu6zXhymWl+NJ/nQ/h1+,0000024b0b031c97,1,868300000,7,125,4/5,-101,2,-1,010,159,1
2020-07-03T15:08:54.775704Z,27007dcc,QMx9ACcAAgACr+JQIUunHGJCUMhYzKZXhMjNQ0Eb,0000024b0b031c97,1,867900000,8,125,4/5,-103,-2.8,-1,010,2,2
2020-07-03T15:08:56.420286Z,04a04370,QHBDoASAigAB5mFykjQ1QL6kkkbi30N16TXTXjk+7ybh,0000024b0b031c97,1,868500000,7,125,4/5,-100,0.8,-1,010,138,1
2020-07-03T15:06:14.983809Z,-1,,7276ff002e062804,-1,867300000,12,125,4/5,-86,-17.2,-1,-1,-1,-1
2020-07-03T15:06:21.797636Z,-1,,7276ff002e062804,-1,868500000,7,125,4/5,-102,-11,-1,-1,-1,-1
2020-07-03T15:06:30.124487Z,-1,,7276ff002e062804,-1,867700000,12,125,4/5,-99,-22.2,-1,-1,-1,-1
2020-07-03T15:06:32.139553Z,-1,,7276ff002e062804,-1,868500000,12,125,4/5,-102,-19.5,-1,-1,-1,-1
2020-07-03T15:06:47.050566Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-105,-8,-1,-1,-1,-1
2020-07-03T15:06:58.156460Z,-1,,7276ff002e062804,-1,868500000,9,125,4/5,-102,-14.2,-1,-1,-1,-1
2020-07-03T15:07:08.726400Z,-1,Af8H6Q==,7276ff002e062804,1,868100000,9,125,4/5,-104,-13,-1,000,-1,-1
2020-07-03T15:07:11.696129Z,-1,,7276ff002e062804,-1,867700000,7,125,4/6,-115,-11.2,-1,-1,-1,-1
2020-07-03T15:07:25.464960Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-91,-11.5,-1,-1,-1,-1
2020-07-03T15:07:50.186634Z,-1,,7276ff002e062804,-1,868100000,9,125,4/8,-88,-15.5,-1,-1,-1,-1
2020-07-03T15:08:30.861419Z,-1,,7276ff002e062804,-1,867300000,12,125,4/5,-89,-22.5,-1,-1,-1,-1
2020-07-03T15:08:42.423689Z,04a046eb,QOtGoASAYQQBBkC4UNTCjnhPid7+5JxlM1LKfveKlDev,7276ff002e062804,1,868100000,11,125,4/5,-98,-6,-1,010,1121,1
2020-07-03T15:09:05.382859Z,004c0eb4,QLQOTACAxAAF5zSEu3vshGxwAig2/3us/dPNsCg=,0000024b0b031c97,1,867100000,9,125,4/5,-105,-10.8,-1,010,196,5
2020-07-03T15:09:09.351882Z,015011c8,QMgRUAGAWm8FiSaIYpL5KlwtzjXS1CZxAIR9uQ4=,0000024b0b031c97,1,867300000,10,125,4/5,-102,-14.2,-1,010,28506,5
2020-07-03T15:09:10.837874Z,26012682,QIImASYA6p0BqX8jqaEMtn4VbQ==,0000024b0b031c97,1,868500000,7,125,4/5,-77,7.2,-1,010,40426,1
2020-07-03T15:09:18.089425Z,260121fe,QP4hASaAOgUCR52JmzalMOwEEQGDhCjCWy//pSmWEGcZaw==,0000024b0b031c97,1,867500000,7,125,4/5,-97,-0.5,-1,010,1338,2
2020-07-03T15:09:20.869824Z,26012461,QGEkASaAUnsF4X3Ie/xr0zUYdpUd+MptgS6PmKKp,0000024b0b031c97,1,868300000,12,125,4/5,-95,2.5,-1,010,31570,5
2020-07-03T15:09:28.077517Z,20000100,QAABACCA6oMKPQB3gOEyBsijGM8YQxA=,0000024b0b031c97,1,868100000,7,125,4/5,-109,-4.5,-1,010,33770,10
2020-07-03T15:09:30.898501Z,2601297d,QH0pASaAIdwFbVqPca+aeVTOFWB8eGuUK5kOkpI=,0000024b0b031c97,1,867100000,12,125,4/5,-99,-1.2,-1,010,56353,5
2020-07-03T15:09:32.982603Z,26012682,QIImASYA650BmtPDbLXOBKCUKw==,0000024b0b031c97,1,867500000,7,125,4/5,-78,7.5,-1,010,40427,1
2020-07-03T15:09:51.227599Z,14000002,QAIAABSAaf8KSTa5vViMTFhkHrqshP196Vs=,0000024b0b031c97,1,868100000,12,125,4/5,-111,-8,-1,010,65385,10
2020-07-03T15:09:54.709909Z,00fabb85,QIW7+gCABAkFGSke5PjUAYeP6O6TBQqregzx+uIPh8EmMFA=,0000024b0b031c97,1,868500000,7,125,4/5,-107,-6.5,-1,010,2308,5
2020-07-03T15:09:55.127382Z,26012682,QIImASYA7J0BB38TvNI5/wWEFw==,0000024b0b031c97,1,867700000,7,125,4/5,-78,9.5,-1,010,40428,1
2020-07-03T15:10:00.065562Z,2601241c,QBwkASaAjiQFUzO1Rc4hCY+dzJA2MSAihFaAZLc=,0000024b0b031c97,1,868100000,12,125,4/5,-106,-10.2,-1,010,9358,5
2020-07-03T15:10:05.940827Z,20000002,QAIAACCAHuMK0iwsTmXzeSLhs4Rt1dz/3/E=,0000024b0b031c97,1,868500000,12,125,4/5,-107,-8.2,-1,010,58142,10
2020-07-03T15:10:10.151633Z,2601297c,QHwpASaAEdwFlGo5M5Pfki4VEGrbMI86q1EusnU=,0000024b0b031c97,1,867900000,12,125,4/5,-82,8.2,-1,010,56337,5
2020-07-03T15:10:10.593209Z,270002b3,QLMCACcAx1sF1G6lxiwE4oM7tcfM2N86WQjArvyfdg==,0000024b0b031c97,1,868300000,8,125,4/5,-102,-4.8,-1,010,23495,5
2020-07-03T15:10:13.662278Z,04a045fe,QP5FoASAfAMBF99Lze3Q5T/c9G+E6Nr4poQy7TCN4Qkc,0000024b0b031c97,1,868500000,7,125,4/5,-102,1,-1,010,892,1
2020-07-03T15:10:15.542664Z,2000000d,QA0AACCAQOIK8PMbyfl60IBDMHFApD8hXwfiNfM=,0000024b0b031c97,1,868500000,7,125,4/5,-107,0,-1,010,57920,10
2020-07-03T15:10:17.272046Z,26012682,QIImASYA7Z0BvFC1Lb/qcr4CQg==,0000024b0b031c97,1,868100000,7,125,4/5,-78,10.5,-1,010,40429,1
2020-07-03T15:10:18.089919Z,260121fe,QP4hASaAOwUC4qHuCpL06gN5Ijfyq5EAO4jWsGpLxCqJYw==,0000024b0b031c97,1,867500000,7,125,4/5,-92,-1,-1,010,1339,2
2020-07-03T15:10:22.390078Z,26012e98,QJguASaAjiQFFm8GkXxafkZECXTB9SleSSrv/lY=,0000024b0b031c97,1,868300000,12,125,4/5,-99,-12.2,-1,010,9358,5
2020-07-03T15:10:27.540596Z,26012c77,QHcsASaAotwF+KSI1gBlxLmhR8PWqqcA3u6a6e8=,0000024b0b031c97,1,867700000,12,125,4/5,-95,-6.5,-1,010,56482,5
2020-07-03T15:10:32.107545Z,2000000c,QAwAACCAQeIK5e23tq9+PXH0LB25R7/qjns=,0000024b0b031c97,1,868100000,7,125,4/5,-107,-5.5,-1,010,57921,10
2020-07-03T15:10:39.416689Z,26012682,QIImASYA7p0BdYEEK9gyRTTsXw==,0000024b0b031c97,1,867500000,7,125,4/5,-78,6.5,-1,010,40430,1
2020-07-03T15:10:51.310557Z,01080241,QEECCAGAmxQF8eTBTiBu2UiM+P9pDZFp83g=,0000024b0b031c97,1,868300000,9,125,4/5,-105,-13.2,-1,010,5275,5
2020-07-03T15:11:01.561353Z,26012682,QIImASYA750BQipX472ZlxnaNA==,0000024b0b031c97,1,867300000,7,125,4/5,-79,8.8,-1,010,40431,1
2020-07-03T15:11:09.384079Z,2600236f,QG8jACaAbIIFzafgBkzj3nwQSRcV,0000024b0b031c97,1,868500000,7,125,4/5,-96,6.8,-1,010,33388,5
2020-07-03T15:11:10.741310Z,26012a47,QEcqASaAruAFx33g1/b0+St9Ye+zb7asbXajgns=,0000024b0b031c97,1,867300000,12,125,4/5,-90,5.8,-1,010,57518,5
