time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-09-02T03:12:43.254672Z,27000251,gFECACcAydoF4RN5BFxtX09Z,0000024b0b031c97,1,867100000,8,125,4/5,-110,-5.5,-1,100,56009,5
2020-09-02T03:12:45.007820Z,20000007,QAcAACCAJUIKKKFGhmfE5Temu6ou2IrpNF4=,0000024b0b031c97,1,868300000,7,125,4/5,-107,-0.5,-1,010,16933,10
2020-09-02T03:12:47.198934Z,20000000,QAAAACCAUiYKFvUAq3DDyk86rCM2ONRjXOs=,0000024b0b031c97,1,868100000,7,125,4/5,-113,-5,-1,010,9810,10
2020-09-02T03:12:51.422828Z,20000001,QAEAACCALycKkpnJcnNRU+plWLGW8fla0zg=,0000024b0b031c97,1,868300000,12,125,4/5,-103,-10.2,-1,010,10031,10
2020-09-02T03:12:53.807341Z,-1,tLqC2UQIFQGAAAAA,0000024b0b031c97,1,868300000,8,125,4/5,-106,2,-1,101,-1,-1
2020-09-02T03:12:54.324445Z,260127d3,QNMnASYAy1AFLfn2Ih3oN7uywLy5Sa3RNJdUKc2IKCLtkAvsnA==,0000024b0b031c97,1,868500000,12,125,4/5,-103,-6,-1,010,20683,5
2020-09-02T03:13:09.265527Z,26012b65,QGUrASYANQAF03bb5ZG/A0+jjS8w9agivBpexKY0gfBJkjEXum0=,0000024b0b031c97,1,867900000,12,125,4/5,-109,-10.5,-1,010,53,5
2020-09-02T03:13:12.450254Z,00bd38b5,QLU4vQCAGQAFnEKnZH/zJmj/1VXBefn5QIU=,0000024b0b031c97,1,868300000,12,125,4/5,-108,-14.8,-1,010,25,5
2020-09-02T03:13:18.219397Z,04a04482,QIJEoASAGAIBAaUTWEC6Z5ZuJf0eLYCJPBCdUfPIKdrumFVn,0000024b0b031c97,1,868100000,7,125,4/5,-105,-4.2,-1,010,536,1
2020-09-02T03:13:24.844300Z,26012e98,QJguASYAGg4CU9zXwP/0SC5VRQ==,0000024b0b031c97,1,867700000,7,125,4/5,-73,9.5,-1,010,3610,2
2020-09-02T03:13:34.800728Z,0101a054,QFSgAQGAqStmpVwpsmrDkmoLLtml,0000024b0b031c97,1,868300000,7,125,4/5,-105,-3,-1,010,11177,102
2020-09-02T03:13:46.948046Z,26012bc9,QMkrASYAVAAFf6vq1ieYKNBuSDiXEBXbZK0ovr1MvdEhaaV2+js=,0000024b0b031c97,1,867900000,12,125,4/5,-100,-13,-1,010,84,5
2020-09-02T03:13:49.926861Z,26012cbd,QL0sASaAXJ0FQK6ME9fpX7OmqYuZyWP6,0000024b0b031c97,1,868500000,12,125,4/5,-93,-5.5,-1,010,40284,5
2020-09-02T03:13:50.864829Z,0016bbf0,QPC7FgCAFgcFq+K9uZ9lmQn/T1LLfPl7b3d5NAKh,0000024b0b031c97,1,867900000,9,125,4/5,-101,8,-1,010,1814,5
2020-09-02T03:13:53.399164Z,30046e1b,QBtuBDCAUzEFmV2o40KRMPuFn+ce5qY=,0000024b0b031c97,1,868500000,12,125,4/5,-99,3.5,-1,010,12627,5
2020-09-02T03:13:58.680481Z,-1,u6Zk1vexnFo=,0000024b0b031c97,1,868500000,8,125,4/6,-95,3.8,-1,101,-1,-1
2020-09-02T03:14:04.505193Z,2700024e,QE4CACcA0H0FJmWoYD1A4+tStigFv8d6gnCGa4pCog==,0000024b0b031c97,1,867500000,8,125,4/5,-100,-8.2,-1,010,32208,5
2020-09-02T03:14:13.522630Z,270082bc,gLyCACeA9wEouZUANk4fDbfXUd4Bex7yFFe2mIti22hJtkNrUmmyDQ==,0000024b0b031c97,1,867300000,9,125,4/5,-98,-11.8,-1,100,503,40
2020-09-02T03:14:22.964562Z,27007d85,QIV9ACcABAACjUD+fWOLoJ0yINljh+0Wb5hXnamI,0000024b0b031c97,1,867100000,8,125,4/5,-105,-1,-1,010,4,2
2020-09-02T03:14:27.765194Z,26012c1d,QB0sASaAmEYFEMlpx3MPJZyBOHZjEgLjgrh8GB8=,0000024b0b031c97,1,868500000,12,125,4/5,-111,-9,-1,010,18072,5
2020-09-02T03:14:30.730625Z,26012e98,QJguASaAl0YFKnuRjWXwCnv/2rJvKYOpmPeL7R0=,0000024b0b031c97,1,868100000,12,125,4/5,-91,1.5,-1,010,18071,5
2020-09-02T03:14:31.787945Z,26012bfd,QP0rASaAiccFe1BtdcrJnjwK33sa,0000024b0b031c97,1,867500000,7,125,4/5,-93,-7.5,-1,010,51081,5
2020-09-02T03:14:35.741295Z,26012401,QAEkASaA0QMCu1NVjXGzQ3NwZKqLFuBoFUuAsr95OWsm3g==,0000024b0b031c97,1,867300000,7,125,4/5,-107,-3.2,-1,010,977,2
2020-09-02T03:14:39.144991Z,00a95214,QBRSqQCA3w0F/GdoLI6BOujvjSFC3by3vj4=,0000024b0b031c97,1,867100000,10,125,4/5,-109,-12,-1,010,3551,5
2020-09-02T03:14:45.526205Z,270014d7,QNcUACeAsz4BaEs0zwUyzjmUHoC7qx6Q0yPR,0000024b0b031c97,1,867700000,7,125,4/5,-105,-6.5,-1,010,16051,1
2020-09-02T03:14:46.557963Z,270002af,QK8CACcAnKAFnBhCA3TYUdf5gylmg8Hs6/uJunNalg==,0000024b0b031c97,1,867900000,8,125,4/5,-111,-7,-1,010,41116,5
2020-09-02T03:14:58.017415Z,-1,DOAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-97,8.2,-1,000,-1,-1
2020-09-02T03:14:58.067431Z,2601297d,QH0pASaAKv4FJA8K/jMtWpbc2rjQbO+2J0J3qTM=,0000024b0b031c97,1,867300000,12,125,4/5,-90,9,-1,010,65066,5
2020-09-02T03:14:59.495539095Z,42fcbcf7,RPe8/ELQ7bXDa2KSGLATifvcBkiHmNvREwelw7PgEV/mpMVzgN8A3Mg=,00800000a0001793,-1,867300000,7,125,4/8,-108,-11.8,-1,010,46573,195
2020-09-02T03:14:49.621118365Z,a2c9bf04,9AS/yaLViqUIrZiUgGi47r4Uq70neun5nzxSFPGweDO0FqQm8oqUZohdgxlwlHmwSXZoqX906fIk3ji/I+ESijJVoDUBoYVBM2mOPvlmrsbYgoe+KL9ItNdxZNxkYSyBgc0PD2qsbauNOnsbPE/zb/0VeFNhL1XcJGZfjthaKAqxEYMmm40Pig==,00800000a0001914,-1,867100000,7,125,4/8,-115,-11.2,-1,111,42378,104
2020-09-02T03:11:59.350940Z,26012445,QEUkASYARAAFDQnUQiJCwaMnaTyI/QpetsiIqUoIBpC/+ytUUfQ=,7276ff002e062804,1,867900000,12,125,4/5,-98,-11,-1,010,68,5
2020-09-02T03:11:59.343684Z,26012d27,QCctASYALkUBpIGTK/V1DoM1ExurJ2TNsCRm9xjjgQGfJSLltV7PE9VK5Mvpf79OOou4BDh3/w/L3BY1WSA=,7276ff002e062804,1,867100000,9,125,4/5,-97,-8,-1,010,17710,1
2020-09-02T03:12:05.508137Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-108,-19.8,-1,-1,-1,-1
2020-09-02T03:12:37.300869Z,-1,,7276ff002e062804,-1,868500000,9,125,4/5,-102,-15,-1,-1,-1,-1
2020-09-02T03:12:40.377830Z,-1,,7276ff002e062804,-1,867300000,7,125,4/7,-115,-10.8,-1,-1,-1,-1
2020-09-02T03:12:54.863096Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-108,-8.8,-1,-1,-1,-1
2020-09-02T03:12:56.295329Z,-1,DmAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,7276ff002e062804,1,868500000,8,125,4/5,-96,-4,-1,000,-1,-1
2020-09-02T03:13:08.265528Z,-1,,7276ff002e062804,-1,867900000,12,125,4/5,-92,-12.5,-1,-1,-1,-1
2020-09-02T03:13:27.216100Z,-1,Af8HrQ==,7276ff002e062804,1,868100000,9,125,4/5,-107,-10,-1,000,-1,-1
2020-09-02T03:13:56.677086Z,26012eb9,QLkuASaAxRkFoJeFUy7HhTKzLD5ilkPle+iHFg==,7276ff002e062804,1,867100000,7,125,4/5,-100,-4,-1,010,6597,5
2020-09-02T03:14:30.906124Z,04a04a8c,QIxKoATAwAYBxxL7cKpN0HwNfYntJsflBbLEk+L0poZ7,7276ff002e062804,1,868300000,11,125,4/5,-101,-17,-1,010,1728,1
2020-09-02T03:14:34.091190Z,-1,,7276ff002e062804,-1,868500000,7,125,4/8,-99,-11,-1,-1,-1,-1
2020-09-02T03:14:50.994448Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-105,-11,-1,-1,-1,-1
2020-09-02T03:15:17.012267Z,04a046ce,QM5GoASAUQQBXibp8w9/GjxSMrUT65GbbIdgm9l8CFCI3hRO,0000024b0b031c97,1,868300000,7,125,4/5,-94,-0.8,-1,010,1105,1
2020-09-02T03:15:23.890794Z,260121c5,QMUhASYABgAFSEWnW/APHfpxeBQQeHdOl7aF237wdYFxQY7VDGc=,0000024b0b031c97,1,867100000,12,125,4/5,-106,0.8,-1,010,6,5
2020-09-02T03:15:24.399842Z,14000002,QAIAABSAe0MKrWVJmZkwuURR2mzzozXiVn8=,0000024b0b031c97,1,868300000,12,125,4/5,-106,-12.2,-1,010,17275,10
2020-09-02T03:15:31.851040Z,-1,AGNjbm9icmFjT6wD/v9YF6ikMltwBGU=,0000024b0b031c97,1,868300000,11,125,4/5,-103,-3,-1,000,-1,-1
2020-09-02T03:15:32.968734Z,00516909,QAlpUQCAOBIFZxfjSt5iA3EQuOmLs8C0uhs=,0000024b0b031c97,1,868100000,10,125,4/5,-105,-13.5,-1,010,4664,5
2020-09-02T03:15:33.460494Z,2601297c,QHwpASaAg/4FX9PxtJsYe4JHIefFL/B9J65Lyno=,0000024b0b031c97,1,867300000,7,125,4/5,-90,8.8,-1,010,65155,5
2020-09-02T03:15:34.375743Z,26012aa7,QKcqASYAIwIF2js9zU7L7m1lDC2n6YmYDElFTjSgjQmLYhaJuyA=,0000024b0b031c97,1,868500000,12,125,4/5,-105,-5.5,-1,010,547,5
2020-09-02T03:15:35.741781Z,26012401,QAEkASaA0gMCVZxswC9PPyBdWusgHzAHm2dL6eKWhOgGOw==,0000024b0b031c97,1,867700000,7,125,4/5,-102,-5.5,-1,010,978,2
2020-09-02T03:15:39.544211Z,20000009,QAkAACCAUCYKCebwyfaHZE3A7wtU0EUoSvLdXWk=,0000024b0b031c97,1,868300000,7,125,4/5,-107,0,-1,010,9808,10
2020-09-02T03:15:40.134955Z,2601212b,QCshASaAtRoF9mvEU/Q0/OP/UYFAffOqSswWow==,0000024b0b031c97,1,867900000,7,125,4/5,-108,-5,-1,010,6837,5
2020-09-02T03:15:40.607748Z,2000000c,QAwAACCAUyYK6esA45lyZSyV6l9pNzIEI10=,0000024b0b031c97,1,868500000,7,125,4/5,-101,-5.8,-1,010,9811,10
2020-09-02T03:15:41.972781Z,26012efe,QP4uASaAmEYFSho8BGCn3KLgDUOjdFr5blMWtm4=,0000024b0b031c97,1,868100000,12,125,4/5,-109,-7.2,-1,010,18072,5
2020-09-02T03:15:45.902284Z,27000261,gGECACcAOD4FIBnLYqAw66Un3biJ70ql1nLdq8ZmrbvslcDPZXbs04kgeT4OIAsuX+SDvUh1uzuR8fJbHDKN2A==,0000024b0b031c97,1,867100000,8,125,4/5,-102,7.5,-1,100,15928,5
2020-09-02T03:15:46.468362Z,26012c77,QHcsASaAq/4F7S2RnUk/lEHcSPRB/J4rX87783M=,0000024b0b031c97,1,868100000,12,125,4/5,-103,-10.5,-1,010,65195,5
2020-09-02T03:15:48.215330Z,006a7b16,QBZ7agCA4A0FFGDbb505fV73AE3Dvvv0Cm0=,0000024b0b031c97,1,867100000,7,125,4/5,-112,-9.5,-1,010,3552,5
2020-09-02T03:15:50.985362Z,270002e8,QOgCACcAj0QPtmX7RWGR7W85MegaEP7Ex7IrR6QEPTlaxG/5Jyh6,0000024b0b031c97,1,867300000,8,125,4/5,-111,-5.2,-1,010,17551,15
2020-09-02T03:16:05.164428Z,20000010,QBAAACCAUiYKn0fKAesqELci4Jz3uBPH5KA=,0000024b0b031c97,1,868300000,7,125,4/5,-101,-5,-1,010,9810,10
2020-09-02T03:16:05.280806Z,14000000,QAAAABSAe0MKFgE7cBzPHUf60FZIW94dWY8=,0000024b0b031c97,1,868300000,12,125,4/5,-105,-14.5,-1,010,17275,10
2020-09-02T03:16:09.446837Z,48dd00ae,QK4A3UiAmsMFcDA9YtEkwQ8L+52esaW6FGc4BuQ=,0000024b0b031c97,1,868300000,12,125,4/5,-95,2.5,-1,010,50074,5
2020-09-02T03:16:13.239476Z,27000251,gFECACcA0NoF/UhMaWy/q3Ao,0000024b0b031c97,1,867300000,8,125,4/5,-102,-6,-1,100,56016,5
2020-09-02T03:16:14.339890Z,2601213c,QDwhASaA3EYFGXQ+JwpqSSi78ZYohHcsn96JEmE=,0000024b0b031c97,1,868300000,12,125,4/5,-88,5.2,-1,010,18140,5
2020-09-02T03:16:16.797883Z,-1,D2AQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-102,-5.5,-1,000,-1,-1
2020-09-02T03:16:17.954825Z,20000002,QAIAACCAOEMKbLfYhwxHpX2VLucdDI4gMXcXxIA=,0000024b0b031c97,1,868300000,12,125,4/5,-103,-16.2,-1,010,17208,10
2020-09-02T03:16:28.565574Z,260125c2,QMIlASaAl0YFZNTlyFyB2KLJdmXStTTA3prwqrU=,0000024b0b031c97,1,868100000,12,125,4/5,-103,-4.5,-1,010,18071,5
2020-09-02T03:16:32.998054Z,-1,EmABd6kQe52gDs8I7SvfgfhBxrSuxzQeNTydg9cIiPfZwl0=,0000024b0b031c97,1,868300000,8,125,4/5,-96,-6.8,-1,000,-1,-1
2020-09-02T03:16:37.843661Z,01f9bf02,QAK/+QGACwAFCus4x7iaG0rktbQ/nhfy/Eo=,0000024b0b031c97,1,867100000,11,125,4/5,-109,-8.8,-1,010,11,5
2020-09-02T03:16:38.398075Z,-1,E2AQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-101,4.5,-1,000,-1,-1
2020-09-02T03:16:39.441803Z,20000111,QBEBACCA/McKJZHqpBe0U9Fxy7zJOFZMd6E=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-7.8,-1,010,51196,10
2020-09-02T03:16:50.196888Z,20000034,QDQAACCAGCgKJOFx8pmHjl0rp8cFzs24qJbl5KU=,0000024b0b031c97,1,868300000,7,125,4/5,-94,1.8,-1,010,10264,10
2020-09-02T03:16:52.954350Z,2000000b,QAsAACCAUiYK9G0CvNhNGqU1vvLl3DPiuQY=,0000024b0b031c97,1,868500000,7,125,4/5,-104,3,-1,010,9810,10
2020-09-02T03:16:53.410664Z,27007dae,gK59ACcABAACJ3AFhFbjGLa1BIl8tQ==,0000024b0b031c97,1,867100000,8,125,4/5,-113,-8.8,-1,100,4,2
2020-09-02T03:16:55.500462Z,14000006,QAYAABSAfEMKZvA4blQ9tp1s9mtD/5OreWK8q+8=,0000024b0b031c97,1,868300000,12,125,4/5,-108,-13,-1,010,17276,10
2020-09-02T03:17:01.902462Z,017434af,QK80dAGAP4gFZ2fRisxywpf2djFbOLeyp7QF53M=,0000024b0b031c97,1,868100000,8,125,4/5,-114,-9.5,-1,010,34879,5
2020-09-02T03:17:05.687332Z,00fabb85,QIW7+gCAEQIFg2VV0WjTqN4aP1SGbVrnMlrnmlcmruBmPpo=,0000024b0b031c97,1,868300000,7,125,4/5,-93,7.5,-1,010,529,5
2020-09-02T03:17:06.048084Z,26012de0,QOAtASaAKAMKMQKlxygVDjMk7ANcvGntWQ==,0000024b0b031c97,1,867300000,12,125,4/5,-102,-9.5,-1,010,808,10
2020-09-02T03:17:07.192740Z,004fbe5a,QFq+TwCA3g0FP2jo8TRrYe2qEkyrYMCAkLw=,0000024b0b031c97,1,867700000,10,125,4/5,-109,-8.8,-1,010,3550,5
2020-09-02T03:17:08.183164Z,0067bbcd,QM27ZwCAmWMFyHh+Hbt5RVa7S+pS0lUCojW65eE=,0000024b0b031c97,1,867700000,9,125,4/5,-97,-7.2,-1,010,25497,5
2020-09-02T03:17:11.184426Z,04a04a72,QHJKoASAegUBCGuKh8CD03qVpCSvulk5Lk04q5JD6SUQ,0000024b0b031c97,1,868300000,7,125,4/5,-107,-5,-1,010,1402,1
2020-09-02T03:17:11.204883Z,26012a47,QEcqASaAtwIFRtCTmm3+A6KQLVhzg3BLz8jZFPc=,0000024b0b031c97,1,867500000,12,125,4/5,-90,2,-1,010,695,5
2020-09-02T03:17:12.379498Z,20000003,QAMAACCAJ0IK1RXRj7rdLv8Je+Y7NMd+2sc=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-5.2,-1,010,16935,10
2020-09-02T03:17:13.235121Z,27000251,gFECACcA0toFRBA5p7+EBpOH,0000024b0b031c97,1,868300000,8,125,4/5,-105,-10.2,-1,100,56018,5
2020-09-02T03:17:18.123577Z,270002f0,gPACACcADm8FgVp9KE8yoISGy2KzbenBYZZEhA==,0000024b0b031c97,1,867100000,8,125,4/5,-102,2.5,-1,100,28430,5
2020-09-02T03:17:18.235553Z,005ba1cc,QMyhWwCArQAF3FVykyphhkxCwGQ9uUPHjIYuZw0=,0000024b0b031c97,1,868300000,8,125,4/5,-105,-5.8,-1,010,173,5
2020-09-02T03:17:22.332871Z,2600236f,QG8jACaAiscFrEKFzdjlo2HJXfIk,0000024b0b031c97,1,868100000,7,125,4/5,-95,-3.8,-1,010,51082,5
2020-09-02T03:17:25.024623Z,27007d4c,QEx9ACcABgACoT8cknBtSjBa+4Zk6Gez3qGWjpxR,0000024b0b031c97,1,868300000,8,125,4/5,-102,-9.2,-1,010,6,2
2020-09-02T03:17:30.243491Z,04a04a44,QERKoASA6AgBJRWNfI321BSMhTT6OBaEWUG0UKK99+xO,0000024b0b031c97,1,868300000,7,125,4/5,-106,-0.8,-1,010,2280,1
2020-09-02T03:17:32.283861Z,26012ecf,QM8uASYAFQAFsTrq8qKmYgqENFyECTclmHvsfCAHPzWTEALu4IM=,0000024b0b031c97,1,867900000,12,125,4/5,-108,-10,-1,010,21,5
2020-09-02T03:17:35.742755Z,26012401,QAEkASaA1AMCPetuVI2icfTJ5LR4aY2Ax4EtYK4TFgiG3A==,0000024b0b031c97,1,867100000,7,125,4/5,-106,-4,-1,010,980,2
2020-09-02T03:17:43.232938Z,27000251,gFECACcA09oFLsJTIs65BrHV,0000024b0b031c97,1,867900000,8,125,4/5,-110,-8,-1,100,56019,5
2020-09-02T03:17:45.086255Z,-1,E+AQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA=,0000024b0b031c97,1,868300000,8,125,4/5,-98,2,-1,000,-1,-1
2020-09-02T03:17:47.183760Z,20000000,QAAAACCAUyYKwZqgx4D8LeUMRNVQOgirXz4=,0000024b0b031c97,1,868300000,7,125,4/5,-107,-0.5,-1,010,9811,10
2020-09-02T03:17:51.919790Z,20000001,QAEAACCAMCcK+TdpNv/pllixdi/2HGo8Xh1U4oU=,0000024b0b031c97,1,868300000,12,125,4/5,-100,-9.5,-1,010,10032,10
2020-09-02T03:17:52.968375Z,00f39d01,QAGd8wCAyxAFs9OssDBctOjdKQXuAsEvdknkJpApW/O64gU=,0000024b0b031c97,1,867700000,9,125,4/5,-102,5.2,-1,010,4299,5
2020-09-02T03:17:56.835438Z,270002dd,QN0CACcAnKAFzUD/w80YJarZiek2y7ro44rktEWgiQ==,0000024b0b031c97,1,867300000,8,125,4/5,-106,-9.5,-1,010,41116,5
2020-09-02T03:15:12.218031900Z,ff62a5e3,6eOlYv+inX9ZAHj1y4K5hgSbEdcL0oLNlzSRRrYBSldMsV0RfoRYxA==,00800000a0001914,-1,867500000,7,125,4/6,-113,-11,-1,111,32669,120
2020-09-02T03:15:21.796943904Z,30a667c0,W8BnpjBDtqoBXCFbfL0AYUghXCJ1afoVrw9edoEPTm/f2UUJ,00800000a0001914,-1,868300000,7,250,4/6,-108,-12.2,-1,010,43702,91
2020-09-02T03:15:02.644048Z,-1,,7276ff002e062804,-1,868100000,8,125,4/5,-99,-13,-1,-1,-1,-1
2020-09-02T03:15:03.240936Z,-1,,7276ff002e062804,-1,868100000,7,125,4/5,-110,-10.8,-1,-1,-1,-1
2020-09-02T03:15:05.330418Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-110,-19,-1,-1,-1,-1
2020-09-02T03:15:12.660502Z,260125e1,QOElASYAHwAFkyu1cAuW6S4U7d+Woh3yKhzG6verjYxQW3Og3ts=,7276ff002e062804,1,867500000,12,125,4/5,-93,-18,-1,010,31,5
2020-09-02T03:15:15.155040Z,03702405,QAUkcAOA+RcBceDNJuz9wsIKqLHHQ3oBtOh0qt3Hr4X37h3x,7276ff002e062804,1,868300000,7,125,4/5,-93,-4,-1,010,6137,1
2020-09-02T03:15:19.451706Z,26012b3a,QDorASYAXQAFiy/6tAli1Kyxs3tnxiiJUioUgqLNck9E/Gs=,7276ff002e062804,1,867700000,12,125,4/5,-94,-5,-1,010,93,5
2020-09-02T03:15:21.506020Z,-1,,7276ff002e062804,-1,868300000,7,125,4/5,-104,-8.8,-1,-1,-1,-1
2020-09-02T03:15:22.890797Z,260121c5,QMUhASYABgAFSEWnW/APHfpxeBQQeHdOl7aF237wdYFxQY7VDGc=,7276ff002e062804,1,867100000,12,125,4/5,-98,-6,-1,010,6,5
2020-09-02T03:15:28.801552Z,2601257e,QH4lASYAWgAF0Kbwmp7/FeYonFdpfBaMgffPY0QHZUc+BjBvNnY=,7276ff002e062804,1,867700000,12,125,4/5,-96,-12,-1,010,90,5
2020-09-02T03:15:30.851042Z,-1,AGNjbm9icmFjT6wD/v9YF6ikMltwBGU=,7276ff002e062804,1,868300000,11,125,4/5,-104,-11.2,-1,000,-1,-1
2020-09-02T03:15:33.375739Z,26012aa7,QKcqASYAIwIF2js9zU7L7m1lDC2n6YmYDElFTjSgjQmLYhaJuyA=,7276ff002e062804,1,868500000,12,125,4/5,-98,-8,-1,010,547,5
2020-09-02T03:15:39.134966Z,-1,,7276ff002e062804,-1,867900000,7,125,4/5,-95,-5,-1,-1,-1,-1
2020-09-02T03:15:59.979899Z,-1,,7276ff002e062804,-1,867900000,7,125,4/8,-115,-11.5,-1,-1,-1,-1
2020-09-02T03:16:01.331453Z,26012b5b,QFsrASYBCAACBSm6rHNEBPVe7+mb2DSGaOE8pVrIFV7YOLLESJew,7276ff002e062804,1,868300000,12,125,4/5,-97,-7,-1,010,8,5
2020-09-02T03:16:02.498581Z,-1,,7276ff002e062804,-1,867100000,7,125,4/5,-94,-11.2,-1,-1,-1,-1
2020-09-02T03:16:06.360983Z,26012a23,QCMqASaAcRkFZcsxQW6VqXrdEPaM73SdupP7zA==,7276ff002e062804,1,867300000,7,125,4/5,-100,-4,-1,010,6513,5
2020-09-02T03:16:09.336074Z,-1,,7276ff002e062804,-1,868500000,7,125,4/7,-100,-11.5,-1,-1,-1,-1
2020-09-02T03:16:36.843675Z,01f9bf02,QAK/+QGACwAFCus4x7iaG0rktbQ/nhfy/Eo=,7276ff002e062804,1,867100000,11,125,4/5,-97,-9,-1,010,11,5
2020-09-02T03:17:17.235557Z,-1,,7276ff002e062804,-1,868300000,8,125,4/5,-106,-13.5,-1,-1,-1,-1
2020-09-02T03:17:30.261668Z,-1,,7276ff002e062804,-1,867100000,7,125,4/8,-115,-11.5,-1,-1,-1,-1
2020-09-02T03:17:38.846090Z,-1,,7276ff002e062804,-1,868300000,7,125,4/5,-93,-5,-1,-1,-1,-1
2020-09-02T03:17:48.275135Z,-1,,7276ff002e062804,-1,867700000,7,125,4/5,-92,-10.8,-1,-1,-1,-1
2020-09-02T03:18:07.392411Z,26012572,QHIlASaAskMFv6CYOz7PSjGl++UArNvDw5I9GTM=,0000024b0b031c97,1,868500000,12,125,4/5,-82,7.8,-1,010,17330,5
2020-09-02T03:18:08.665195Z,260127a7,QKcnASYAWQAFuuqWoVH5ubzenqF56sr5uhttTDEICR683ivT1QM=,0000024b0b031c97,1,867500000,12,125,4/5,-91,-12.2,-1,010,89,5
2020-09-02T03:18:23.912237Z,27007d6a,gGp9ACcAAQACS8wbWdqKHWNaILQ=,0000024b0b031c97,1,868300000,8,125,4/5,-106,-4.8,-1,100,1,2
2020-09-02T03:18:27.360421Z,26012e98,QJguASYAGw4CnAdyKOEsbIWjwQ==,0000024b0b031c97,1,867700000,7,125,4/5,-75,9,-1,010,3611,2
2020-09-02T03:18:27.610133Z,270002a1,QKECACcAnKAFj/TUErDMp94l3N5RlKjJ49M/pLkF2w==,0000024b0b031c97,1,867300000,8,125,4/5,-108,-2.8,-1,010,41116,5
2020-09-02T03:18:28.589797Z,27007de8,QOh9ACcABwACvm98RASxBKXmo8ngaj6aNoN3OQl9,0000024b0b031c97,1,868100000,8,125,4/5,-99,7.5,-1,010,7,2
2020-09-02T03:18:40.079082Z,010f2768,QGgnDwGADwAFVy+0GneZDLEXUS9JfJmg5ew=,0000024b0b031c97,1,867700000,7,125,4/5,-106,4,-1,010,15,5
2020-09-02T03:18:43.228583Z,27000251,gFECACcA1doFNGC1fjbGu7sd,0000024b0b031c97,1,867100000,8,125,4/5,-111,-4,-1,100,56021,5
2020-09-02T03:19:08.800384Z,26012753,QFMnASYABgACl7E8I8u1a1oY/wEme8ylSvI+Mcbj,0000024b0b031c97,1,867900000,8,125,4/5,-94,9.5,-1,010,6,2
2020-09-02T03:19:09.679937Z,2601236d,QG0jASaAY/8F0OGAbeNUAKWqOwJZCaP/ZKNRTaQ=,0000024b0b031c97,1,867300000,12,125,4/5,-113,8,-1,010,65379,5
2020-09-02T03:19:10.336040Z,20000017,QBcAACCAUiYKE9Xr9G5T/HbAxLfwaKXmA5Q=,0000024b0b031c97,1,868100000,7,125,4/5,-107,-9,-1,010,9810,10
2020-09-02T03:19:13.226432Z,27000251,gFECACcA1toFLkbcylaaaELC,0000024b0b031c97,1,868100000,8,125,4/5,-109,-6,-1,100,56022,5
2020-09-02T03:19:16.219671Z,499e76ed,QO12nkmAjeIFD2WpXswKMTVo9ggvZWCft6WkWuI=,0000024b0b031c97,1,868500000,12,125,4/5,-102,-10.8,-1,010,57997,5
2020-09-02T03:19:20.768725Z,04a04a0e,QA5KoASA0wABiCtwWkWrQQytZxfowqKalbHpv+jG/WT9BqLb,0000024b0b031c97,1,868100000,7,125,4/5,-101,1.2,-1,010,211,1
2020-09-02T03:19:22.768155Z,20000010,QBAAACCAUiYK1ugoJ70/3RZ/XHtP2CdJvkM=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-5.8,-1,010,9810,10
2020-09-02T03:19:31.776035Z,26012bfd,QP0rASaAiscFHBt68UXtCb5cNUcv,0000024b0b031c97,1,867500000,7,125,4/5,-93,4.2,-1,010,51082,5
2020-09-02T03:19:34.717346Z,26012f6f,QG8vASYARQAFmCjozsJd08Czuin69xJRO68wgfLNG6nvszY0NQQ=,0000024b0b031c97,1,867700000,12,125,4/5,-106,-5.5,-1,010,69,5
2020-09-02T03:19:54.203603Z,26012cd1,QNEsASaArp8Fr7pepTm31tGGhpe9hVz9AgwCz1Cx,0000024b0b031c97,1,868100000,7,125,4/5,-102,-4,-1,010,40878,5
2020-09-02T03:19:59.198659Z,26012382,QIIjASaAUf4FSizUyezOcUr6Q4dOMaGnRghAewg=,0000024b0b031c97,1,868300000,12,125,4/5,-87,6.2,-1,010,65105,5
2020-09-02T03:20:13.222071Z,27000251,gFECACcA2NoF5Grka58yFHJK,0000024b0b031c97,1,867300000,8,125,4/5,-107,-9.5,-1,100,56024,5
